CustomerID,Recency,Frequency,Monetary Value,R,F,M,RFM_Segment,RFM_Score,RFM_Categories
15344.0,0,5,476.58000000000004,4,3,2,432,9,Medium
15345.0,34,2,367.69000000000005,3,2,2,322,7,Medium
15346.0,332,1,252.42000000000004,1,1,1,111,3,Low
15347.0,365,1,201.59999999999997,1,1,1,111,3,Low
15348.0,71,1,158.03999999999996,2,1,1,211,4,Low
15349.0,157,2,463.90999999999985,1,2,2,122,5,Low
15350.0,372,1,115.65,1,1,1,111,3,Low
15351.0,11,10,1836.6900000000012,4,4,4,444,12,Top
15353.0,254,2,770.12,1,2,3,123,6,Low
15355.0,28,2,277.05000000000007,3,2,1,321,6,Low
15356.0,30,10,2718.0299999999993,3,4,4,344,11,Top
15358.0,4,29,8235.649999999992,4,4,4,444,12,Top
15360.0,39,1,427.92999999999995,3,1,2,312,6,Low
15361.0,361,1,418.9200000000001,1,1,2,112,4,Low
15363.0,240,2,318.05,1,2,2,122,5,Low
15364.0,95,2,913.1900000000004,2,2,3,223,7,Medium
15365.0,25,9,1330.4500000000005,3,4,3,343,10,Top
15366.0,74,2,602.5100000000001,2,2,2,222,6,Low
15367.0,56,5,1867.6899999999991,2,3,4,234,9,Medium
15368.0,20,1,446.94000000000005,3,1,2,312,6,Low
15369.0,143,1,-1592.49,1,1,1,111,3,Low
15370.0,40,8,2360.55,3,4,4,344,11,Top
15372.0,136,1,2007.4,2,1,4,214,7,Medium
15373.0,7,13,2213.1100000000006,4,4,4,444,12,Top
15374.0,128,1,168.0,2,1,1,211,4,Low
15376.0,39,3,1221.56,3,3,3,333,9,Medium
15379.0,168,8,3631.89,1,4,4,144,9,Medium
15380.0,8,6,1682.36,4,4,4,444,12,Top
15381.0,213,2,596.85,1,2,2,122,5,Low
15382.0,14,8,5927.859999999999,4,4,4,444,12,Top
15384.0,169,3,635.76,1,3,2,132,6,Low
15385.0,39,1,316.88,3,1,2,312,6,Low
15386.0,185,1,394.14000000000004,1,1,2,112,4,Low
15388.0,269,1,140.54,1,1,1,111,3,Low
15389.0,171,1,500.0,1,1,2,112,4,Low
15392.0,4,5,1515.7299999999996,4,3,3,433,10,Top
15393.0,15,2,231.86,4,2,1,421,7,Medium
15394.0,9,4,2183.54,4,3,4,434,11,Top
15395.0,325,1,107.45000000000002,1,1,1,111,3,Low
15396.0,112,1,288.17999999999995,2,1,1,211,4,Low
15397.0,289,1,94.0,1,1,1,111,3,Low
15398.0,15,3,1339.6299999999999,4,3,3,433,10,Top
15399.0,0,3,815.7699999999999,4,3,3,433,10,Top
15400.0,91,6,666.7,2,4,3,243,9,Medium
15402.0,148,2,626.7699999999999,1,2,2,122,5,Low
15405.0,188,1,349.1,1,1,2,112,4,Low
15406.0,17,4,426.60999999999996,3,3,2,332,8,Medium
15407.0,33,4,1046.7400000000002,3,3,3,333,9,Medium
15408.0,263,1,267.17999999999995,1,1,1,111,3,Low
15410.0,83,8,3450.8400000000015,2,4,4,244,10,Top
15411.0,25,5,1336.4300000000003,3,3,3,333,9,Medium
15412.0,170,1,190.53000000000003,1,1,1,111,3,Low
15414.0,9,3,774.8999999999999,4,3,3,433,10,Top
15415.0,312,1,559.6099999999998,1,1,2,112,4,Low
15416.0,64,5,3974.3699999999994,2,3,4,234,9,Medium
15417.0,84,1,508.8000000000001,2,1,2,212,5,Low
15419.0,24,1,135.86,3,1,1,311,5,Low
15421.0,58,4,950.3599999999996,2,3,3,233,8,Medium
15422.0,322,2,97.7,1,2,1,121,4,Low
15423.0,37,1,43.5,3,1,1,311,5,Low
15424.0,253,2,383.34,1,2,2,122,5,Low
15426.0,18,7,1386.58,3,4,3,343,10,Top
15427.0,32,3,1430.5399999999997,3,3,3,333,9,Medium
15428.0,14,1,93.78,4,1,1,411,6,Low
15429.0,26,3,364.89999999999975,3,3,2,332,8,Medium
15432.0,22,1,171.19,3,1,1,311,5,Low
15433.0,78,3,417.86999999999983,2,3,2,232,7,Medium
15434.0,7,6,997.4800000000004,4,4,3,443,11,Top
15435.0,21,1,149.29000000000005,3,1,1,311,5,Low
15436.0,11,3,1067.75,4,3,3,433,10,Top
15437.0,261,1,200.16000000000003,1,1,1,111,3,Low
15438.0,130,1,156.57999999999998,2,1,1,211,4,Low
15440.0,54,3,383.67999999999995,2,3,2,232,7,Medium
15442.0,248,1,594.0,1,1,2,112,4,Low
15443.0,1,8,3188.8399999999992,4,4,4,444,12,Top
15444.0,8,2,1411.2100000000016,4,2,3,423,9,Medium
15445.0,263,1,113.5,1,1,1,111,3,Low
15447.0,330,1,155.17,1,1,1,111,3,Low
15448.0,312,1,494.64000000000004,1,1,2,112,4,Low
15449.0,25,5,971.2200000000001,3,3,3,333,9,Medium
15450.0,29,1,429.84,3,1,2,312,6,Low
15452.0,29,3,528.48,3,3,2,332,8,Medium
15453.0,1,7,1371.770000000001,4,4,3,443,11,Top
15454.0,361,1,179.10000000000002,1,1,1,111,3,Low
15456.0,282,3,434.5900000000001,1,3,2,132,6,Low
15457.0,261,1,237.07000000000002,1,1,1,111,3,Low
15458.0,24,1,161.64,3,1,1,311,5,Low
15460.0,353,1,214.26,1,1,1,111,3,Low
15462.0,93,3,234.60000000000002,2,3,1,231,6,Low
15463.0,28,1,126.14,3,1,1,311,5,Low
15464.0,337,1,1044.6500000000005,1,1,3,113,5,Low
15465.0,19,24,6945.02,3,4,4,344,11,Top
15466.0,84,1,334.53000000000014,2,1,2,212,5,Low
15467.0,8,4,511.88000000000005,4,3,2,432,9,Medium
15468.0,34,5,438.46,3,3,2,332,8,Medium
15469.0,42,4,504.50000000000006,3,3,2,332,8,Medium
15471.0,1,1,454.47999999999985,4,1,2,412,7,Medium
15472.0,112,1,371.56,2,1,2,212,5,Low
15473.0,13,10,1465.2,4,4,3,443,11,Top
15475.0,76,1,454.10999999999984,2,1,2,212,5,Low
15478.0,39,2,1399.9199999999996,3,2,3,323,8,Medium
15480.0,115,1,905.5,2,1,3,213,6,Low
15482.0,15,16,6393.5199999999995,4,4,4,444,12,Top
15483.0,160,4,225.26000000000005,1,3,1,131,5,Low
15484.0,0,5,3559.2099999999996,4,3,4,434,11,Top
15485.0,29,3,2564.5,3,3,4,334,10,Top
15488.0,92,1,91.32000000000001,2,1,1,211,4,Low
15489.0,22,4,1090.03,3,3,3,333,9,Medium
15491.0,94,7,3090.8500000000017,2,4,4,244,10,Top
15492.0,27,2,659.4599999999999,3,2,3,323,8,Medium
15493.0,32,7,1918.860000000005,3,4,4,344,11,Top
15494.0,20,2,1280.5800000000006,3,2,3,323,8,Medium
15497.0,17,3,1259.7,3,3,3,333,9,Medium
15498.0,0,35,12396.459999999994,4,4,4,444,12,Top
15500.0,7,4,1131.5600000000004,4,3,3,433,10,Top
15502.0,15,23,5541.459999999999,4,4,4,444,12,Top
15503.0,362,1,141.04,1,1,1,111,3,Low
15504.0,80,1,52.83000000000001,2,1,1,211,4,Low
15505.0,52,7,3497.140000000001,2,4,4,244,10,Top
15506.0,22,3,972.0800000000003,3,3,3,333,9,Medium
15507.0,171,1,475.85999999999996,1,1,2,112,4,Low
15508.0,188,6,1000.2700000000002,1,4,3,143,8,Medium
15510.0,330,1,250.0,1,1,1,111,3,Low
15511.0,11,5,900.5300000000001,4,3,3,433,10,Top
15512.0,155,2,121.0,1,2,1,121,4,Low
15513.0,30,22,14520.079999999996,3,4,4,344,11,Top
15514.0,11,13,2907.4500000000016,4,4,4,444,12,Top
15516.0,44,3,62.43,3,3,1,331,7,Medium
15517.0,232,1,267.03000000000003,1,1,1,111,3,Low
15518.0,63,13,1890.990000000001,2,4,4,244,10,Top
15520.0,1,1,343.49999999999994,4,1,2,412,7,Medium
15521.0,35,13,2574.650000000001,3,4,4,344,11,Top
15522.0,32,2,397.98999999999995,3,2,2,322,7,Medium
15523.0,83,1,412.00999999999993,2,1,2,212,5,Low
15524.0,24,1,440.0,3,1,2,312,6,Low
15525.0,1,4,719.47,4,3,3,433,10,Top
15526.0,32,2,148.44,3,2,1,321,6,Low
15527.0,18,10,2347.569999999999,3,4,4,344,11,Top
15528.0,253,1,229.32999999999993,1,1,1,111,3,Low
15529.0,22,12,3935.1499999999974,3,4,4,344,11,Top
15530.0,21,4,1497.31,3,3,3,333,9,Medium
15531.0,7,2,1972.3899999999996,4,2,4,424,10,Top
15532.0,24,6,1500.8800000000028,3,4,3,343,10,Top
15533.0,18,5,746.9199999999996,3,3,3,333,9,Medium
15535.0,172,7,426.3999999999997,1,4,2,142,7,Medium
15537.0,162,1,110.92000000000003,1,1,1,111,3,Low
15539.0,6,1,538.46,4,1,2,412,7,Medium
15540.0,10,1,213.30000000000004,4,1,1,411,6,Low
15541.0,113,1,85.13000000000002,2,1,1,211,4,Low
15543.0,287,1,127.85999999999999,1,1,1,111,3,Low
15544.0,8,11,3542.5099999999948,4,4,4,444,12,Top
15545.0,53,2,288.9699999999999,2,2,1,221,5,Low
15547.0,6,14,4910.59999999999,4,4,4,444,12,Top
15549.0,76,4,1643.9599999999998,2,3,4,234,9,Medium
15550.0,3,4,575.63,4,3,2,432,9,Medium
15551.0,36,1,436.05999999999995,3,1,2,312,6,Low
15552.0,216,1,90.12,1,1,1,111,3,Low
15553.0,59,1,428.9299999999999,2,1,2,212,5,Low
15554.0,277,1,217.2,1,1,1,111,3,Low
15555.0,11,20,4747.8899999999885,4,4,4,444,12,Top
15556.0,23,1,279.77,3,1,1,311,5,Low
15557.0,28,1,468.90999999999997,3,1,2,312,6,Low
15561.0,11,5,722.7400000000001,4,3,3,433,10,Top
15562.0,351,1,134.55,1,1,1,111,3,Low
15563.0,8,7,1319.6899999999998,4,4,3,443,11,Top
15565.0,49,2,173.15999999999997,3,2,1,321,6,Low
15567.0,18,1,186.01000000000002,3,1,1,311,5,Low
15568.0,2,3,758.2899999999998,4,3,3,433,10,Top
15569.0,103,5,1375.7100000000003,2,3,3,233,8,Medium
15570.0,6,13,4093.2699999999995,4,4,4,444,12,Top
15571.0,11,4,650.43,4,3,3,433,10,Top
15572.0,4,7,2533.42,4,4,4,444,12,Top
15573.0,31,2,591.1899999999999,3,2,2,322,7,Medium
15574.0,177,4,675.64,1,3,3,133,7,Medium
15576.0,37,1,921.3700000000002,3,1,3,313,7,Medium
15577.0,150,3,258.8799999999998,1,3,1,131,5,Low
15578.0,161,1,127.1,1,1,1,111,3,Low
15579.0,68,2,327.59999999999997,2,2,2,222,6,Low
15581.0,120,14,3425.7700000000004,2,4,4,244,10,Top
15582.0,24,3,682.9100000000001,3,3,3,333,9,Medium
15584.0,23,5,718.3599999999999,3,3,3,333,9,Medium
15585.0,176,1,455.30000000000007,1,1,2,112,4,Low
15587.0,49,4,913.6800000000002,3,3,3,333,9,Medium
15589.0,252,4,456.58,1,3,2,132,6,Low
15590.0,288,1,-30.19,1,1,1,111,3,Low
15592.0,46,1,388.58,3,1,2,312,6,Low
15593.0,70,1,199.8,2,1,1,211,4,Low
15594.0,15,6,1767.53,4,4,4,444,12,Top
15596.0,100,9,1343.3400000000001,2,4,3,243,9,Medium
15597.0,29,2,315.71999999999997,3,2,2,322,7,Medium
15598.0,34,3,235.68,3,3,1,331,7,Medium
15599.0,26,2,761.74,3,2,3,323,8,Medium
15601.0,10,17,6745.359999999997,4,4,4,444,12,Top
15602.0,7,14,1102.3700000000003,4,4,3,443,11,Top
15603.0,78,1,48.480000000000004,2,1,1,211,4,Low
15604.0,51,1,216.39000000000001,2,1,1,211,4,Low
15605.0,35,5,1198.23,3,3,3,333,9,Medium
15606.0,56,11,2422.64,2,4,4,244,10,Top
15607.0,336,1,104.76,1,1,1,111,3,Low
15608.0,27,4,1093.68,3,3,3,333,9,Medium
15609.0,182,2,270.03000000000003,1,2,1,121,4,Low
15610.0,51,1,112.46,2,1,1,211,4,Low
15611.0,9,13,1547.3900000000003,4,4,3,443,11,Top
15612.0,35,2,195.15,3,2,1,321,6,Low
15615.0,9,27,10360.03999999999,4,4,4,444,12,Top
15618.0,32,5,747.0310000000003,3,3,3,333,9,Medium
15619.0,10,1,336.40000000000003,4,1,2,412,7,Medium
15620.0,49,6,1524.4,3,4,3,343,10,Top
15621.0,3,6,1158.7700000000002,4,4,3,443,11,Top
15622.0,2,16,3224.5300000000016,4,4,4,444,12,Top
15623.0,140,1,301.03,2,1,2,212,5,Low
15624.0,116,4,588.1300000000001,2,3,2,232,7,Medium
15625.0,99,8,1504.56,2,4,3,243,9,Medium
15626.0,74,2,675.8000000000001,2,2,3,223,7,Medium
15628.0,4,10,2865.6400000000003,4,4,4,444,12,Top
15630.0,44,3,1180.3999999999999,3,3,3,333,9,Medium
15632.0,15,10,3147.3100000000013,4,4,4,444,12,Top
15634.0,16,1,243.55,4,1,1,411,6,Low
15636.0,89,2,724.76,2,2,3,223,7,Medium
15637.0,52,1,223.36,2,1,1,211,4,Low
15638.0,300,1,-94.0,1,1,1,111,3,Low
15639.0,133,1,425.31999999999994,2,1,2,212,5,Low
15640.0,3,17,12336.739999999982,4,4,4,444,12,Top
15641.0,104,4,1887.2000000000005,2,3,4,234,9,Medium
15643.0,178,6,647.4000000000003,1,4,3,143,8,Medium
15644.0,165,4,803.5399999999997,1,3,3,133,7,Medium
15645.0,18,1,612.0099999999998,3,1,2,312,6,Low
15646.0,157,4,425.13999999999993,1,3,2,132,6,Low
15648.0,203,4,584.75,1,3,2,132,6,Low
15649.0,335,2,816.0,1,2,3,123,6,Low
15651.0,36,3,646.3000000000001,3,3,3,333,9,Medium
15652.0,90,1,337.74,2,1,2,212,5,Low
15653.0,92,2,877.4399999999999,2,2,3,223,7,Medium
15654.0,8,2,922.5300000000002,4,2,3,423,9,Medium
15655.0,232,2,511.31999999999994,1,2,2,122,5,Low
15656.0,44,4,748.5000000000001,3,3,3,333,9,Medium
15657.0,22,1,30.0,3,1,1,311,5,Low
15658.0,189,8,958.8999999999997,1,4,3,143,8,Medium
15659.0,43,1,306.45000000000005,3,1,2,312,6,Low
15660.0,24,12,1552.0099999999998,3,4,3,343,10,Top
15661.0,316,2,309.8,1,2,2,122,5,Low
15663.0,105,1,138.14000000000001,2,1,1,211,4,Low
15664.0,50,2,358.63000000000005,2,2,2,222,6,Low
15665.0,167,2,2222.210000000001,1,2,4,124,7,Medium
15667.0,39,1,301.32000000000005,3,1,2,312,6,Low
15668.0,217,1,76.32000000000001,1,1,1,111,3,Low
15669.0,39,5,677.69,3,3,3,333,9,Medium
15670.0,296,1,173.05,1,1,1,111,3,Low
15671.0,18,10,2635.4900000000007,3,4,4,344,11,Top
15673.0,87,4,2726.2300000000005,2,3,4,234,9,Medium
15674.0,72,8,1744.02,2,4,4,244,10,Top
15675.0,80,3,323.69,2,3,2,232,7,Medium
15676.0,8,5,3324.09,4,3,4,434,11,Top
15677.0,48,1,657.23,3,1,3,313,7,Medium
15678.0,52,1,352.70000000000005,2,1,2,212,5,Low
15679.0,23,4,781.2799999999999,3,3,3,333,9,Medium
15680.0,8,3,1333.6800000000003,4,3,3,433,10,Top
15681.0,17,6,946.3599999999998,3,4,3,343,10,Top
15683.0,116,1,193.75,2,1,1,211,4,Low
15687.0,8,11,2981.499999999999,4,4,4,444,12,Top
15689.0,119,2,254.1,2,2,1,221,5,Low
15690.0,3,2,239.76000000000002,4,2,1,421,7,Medium
15691.0,251,1,136.8,1,1,1,111,3,Low
15692.0,27,1,191.04000000000002,3,1,1,311,5,Low
15694.0,0,14,6408.5999999999985,4,4,4,444,12,Top
15695.0,266,2,409.9800000000001,1,2,2,122,5,Low
15696.0,32,12,2619.11,3,4,4,344,11,Top
15699.0,17,1,309.6499999999999,3,1,2,312,6,Low
15700.0,171,3,664.0299999999996,1,3,3,133,7,Medium
15701.0,1,4,1529.0,4,3,3,433,10,Top
15703.0,264,1,211.5,1,1,1,111,3,Low
15704.0,139,4,2293.6199999999994,2,3,4,234,9,Medium
15705.0,200,1,143.10000000000002,1,1,1,111,3,Low
15706.0,59,7,1001.8100000000001,2,4,3,243,9,Medium
15707.0,34,4,916.9800000000001,3,3,3,333,9,Medium
15708.0,40,11,3200.7299999999973,3,4,4,344,11,Top
15709.0,283,1,133.25,1,1,1,111,3,Low
15712.0,8,5,1072.3600000000001,4,3,3,433,10,Top
15713.0,142,3,346.75,2,3,2,232,7,Medium
15714.0,11,2,330.02999999999986,4,2,2,422,8,Medium
15716.0,145,4,1101.1100000000006,1,3,3,133,7,Medium
15717.0,233,1,150.3,1,1,1,111,3,Low
15719.0,32,14,5028.419999999997,3,4,4,344,11,Top
15720.0,23,1,598.7300000000001,3,1,2,312,6,Low
15721.0,11,1,471.3999999999999,4,1,2,412,7,Medium
15722.0,35,6,2169.86,3,4,4,344,11,Top
15723.0,364,1,190.70000000000005,1,1,1,111,3,Low
15724.0,200,3,212.3,1,3,1,131,5,Low
15725.0,14,1,415.2500000000001,4,1,2,412,7,Medium
15727.0,16,7,5159.06,4,4,4,444,12,Top
15728.0,48,1,-134.8,3,1,1,311,5,Low
15729.0,197,2,62.0,1,2,1,121,4,Low
15730.0,65,4,1108.3800000000003,2,3,3,233,8,Medium
15732.0,211,2,294.11999999999995,1,2,2,122,5,Low
15733.0,282,1,162.3,1,1,1,111,3,Low
15734.0,114,2,1339.45,2,2,3,223,7,Medium
15737.0,14,12,1121.2099999999998,4,4,3,443,11,Top
15738.0,18,19,4788.769999999996,3,4,4,344,11,Top
15739.0,65,1,449.12000000000006,2,1,2,212,5,Low
15740.0,48,1,154.88000000000002,3,1,1,311,5,Low
15743.0,15,4,775.9600000000003,4,3,3,433,10,Top
15744.0,77,1,34.8,2,1,1,211,4,Low
15745.0,8,6,1071.24,4,4,3,443,11,Top
15746.0,133,2,182.95999999999998,2,2,1,221,5,Low
15747.0,12,3,946.6399999999996,4,3,3,433,10,Top
15748.0,39,1,144.35999999999996,3,1,1,311,5,Low
15749.0,234,4,21535.9,1,3,4,134,8,Medium
15750.0,2,9,2448.7999999999993,4,4,4,444,12,Top
15752.0,39,8,2618.1500000000024,3,4,4,344,11,Top
15753.0,304,1,79.2,1,1,1,111,3,Low
15754.0,50,4,455.67,2,3,2,232,7,Medium
15755.0,0,8,2318.880000000002,4,4,4,444,12,Top
15756.0,60,4,528.0099999999995,2,3,2,232,7,Medium
15757.0,65,2,714.4200000000001,2,2,3,223,7,Medium
15758.0,24,1,205.25,3,1,1,311,5,Low
15759.0,217,3,253.04000000000002,1,3,1,131,5,Low
15762.0,64,2,583.75,2,2,2,222,6,Low
15763.0,31,3,1048.67,3,3,3,333,9,Medium
15764.0,80,10,3245.4700000000007,2,4,4,244,10,Top
15766.0,63,1,315.05999999999995,2,1,2,212,5,Low
15768.0,115,3,621.83,2,3,2,232,7,Medium
15769.0,6,29,51823.72,4,4,4,444,12,Top
15773.0,5,1,635.6800000000001,4,1,2,412,7,Medium
15774.0,68,1,270.8,2,1,1,211,4,Low
15775.0,244,1,104.9,1,1,1,111,3,Low
15776.0,132,1,241.62000000000003,2,1,1,211,4,Low
15777.0,240,5,1021.6100000000001,1,3,3,133,7,Medium
15780.0,183,3,475.28000000000003,1,3,2,132,6,Low
15781.0,24,4,333.56,3,3,2,332,8,Medium
15782.0,9,4,2593.9400000000005,4,3,4,434,11,Top
15783.0,10,1,246.3,4,1,1,411,6,Low
15785.0,29,8,2303.750000000001,3,4,4,344,11,Top
15786.0,43,5,4821.0000000000055,3,3,4,334,10,Top
15787.0,25,3,933.26,3,3,3,333,9,Medium
15789.0,357,1,351.3,1,1,2,112,4,Low
15790.0,9,1,218.74999999999997,4,1,1,411,6,Low
15791.0,43,3,1604.4400000000003,3,3,4,334,10,Top
15793.0,8,4,948.9599999999999,4,3,3,433,10,Top
15795.0,149,1,610.0100000000001,1,1,2,112,4,Low
15796.0,0,10,2663.66,4,4,4,444,12,Top
15797.0,112,4,2207.4,2,3,4,234,9,Medium
15799.0,75,3,884.1400000000002,2,3,3,233,8,Medium
15800.0,106,2,696.8900000000002,2,2,3,223,7,Medium
15801.0,45,4,1042.1899999999998,3,3,3,333,9,Medium
15802.0,142,3,-451.42,2,3,1,231,6,Low
15803.0,50,1,415.82,2,1,2,212,5,Low
15804.0,0,19,3848.5499999999984,4,4,4,444,12,Top
15805.0,22,20,5411.869999999996,3,4,4,344,11,Top
15806.0,45,3,784.5799999999999,3,3,3,333,9,Medium
15807.0,49,3,903.9000000000001,3,3,3,333,9,Medium
15808.0,305,5,3641.070000000002,1,3,4,134,8,Medium
15809.0,35,6,399.2099999999999,3,4,2,342,9,Medium
15810.0,78,7,1145.4299999999992,2,4,3,243,9,Medium
15811.0,16,9,2171.3199999999997,4,4,4,444,12,Top
15812.0,106,5,1801.14,2,3,4,234,9,Medium
15813.0,207,2,1303.9099999999999,1,2,3,123,6,Low
15814.0,2,6,1842.7300000000005,4,4,4,444,12,Top
15815.0,63,5,2100.6000000000004,2,3,4,234,9,Medium
15819.0,48,4,1905.45,3,3,4,334,10,Top
15820.0,319,1,206.98000000000002,1,1,1,111,3,Low
15821.0,43,2,570.96,3,2,2,322,7,Medium
15822.0,2,2,885.4699999999999,4,2,3,423,9,Medium
15823.0,336,1,-855.7600000000001,1,1,1,111,3,Low
15825.0,171,1,532.94,1,1,2,112,4,Low
15826.0,50,4,1649.36,2,3,4,234,9,Medium
15827.0,72,20,1648.5400000000004,2,4,4,244,10,Top
15829.0,98,2,636.14,2,2,2,222,6,Low
15830.0,28,2,547.7,3,2,2,322,7,Medium
15831.0,57,4,740.6399999999999,2,3,3,233,8,Medium
15832.0,253,1,836.7899999999998,1,1,3,113,5,Low
15834.0,69,6,2076.300000000002,2,4,4,244,10,Top
15835.0,43,4,954.0899999999996,3,3,3,333,9,Medium
15836.0,44,2,117.47,3,2,1,321,6,Low
15837.0,64,1,391.97999999999996,2,1,2,212,5,Low
15838.0,10,21,33350.76,4,4,4,444,12,Top
15839.0,24,5,1020.7400000000001,3,3,3,333,9,Medium
15840.0,58,3,345.65999999999997,2,3,2,232,7,Medium
15841.0,63,6,1209.1000000000004,2,4,3,243,9,Medium
15843.0,303,1,118.95,1,1,1,111,3,Low
15844.0,45,1,130.74,3,1,1,311,5,Low
15845.0,17,10,3650.8699999999994,3,4,4,344,11,Top
15847.0,37,2,389.27,3,2,2,322,7,Medium
15850.0,18,2,234.88000000000002,3,2,1,321,6,Low
15852.0,186,2,160.71,1,2,1,121,4,Low
15853.0,51,1,110.80000000000001,2,1,1,211,4,Low
15854.0,3,12,2969.1199999999976,4,4,4,444,12,Top
15855.0,136,5,712.2399999999997,2,3,3,233,8,Medium
15856.0,3,31,15929.740000000009,4,4,4,444,12,Top
15857.0,18,1,297.0,3,1,2,312,6,Low
15858.0,15,5,1427.5700000000008,4,3,3,433,10,Top
15860.0,40,8,965.1599999999993,3,4,3,343,10,Top
15861.0,11,9,2981.920000000001,4,4,4,444,12,Top
15862.0,7,4,832.88,4,3,3,433,10,Top
15863.0,25,2,68.84,3,2,1,321,6,Low
15864.0,21,8,1769.7800000000002,3,4,4,344,11,Top
15865.0,40,3,895.1300000000002,3,3,3,333,9,Medium
15866.0,100,1,211.88999999999996,2,1,1,211,4,Low
15867.0,4,16,3795.2899999999986,4,4,4,444,12,Top
15869.0,276,2,149.64,1,2,1,121,4,Low
15870.0,32,1,351.4399999999998,3,1,2,312,6,Low
15872.0,14,2,316.25,4,2,2,422,8,Medium
15874.0,62,9,4330.670000000001,2,4,4,244,10,Top
15877.0,1,3,437.83,4,3,2,432,9,Medium
15880.0,368,2,299.0299999999999,1,2,2,122,5,Low
15881.0,311,8,438.24,1,4,2,142,7,Medium
15882.0,198,5,495.3599999999999,1,3,2,132,6,Low
15883.0,1,2,396.47999999999996,4,2,2,422,8,Medium
15885.0,92,2,364.34999999999997,2,2,2,222,6,Low
15886.0,59,1,181.09,2,1,1,211,4,Low
15888.0,79,2,141.26999999999998,2,2,1,221,5,Low
15889.0,156,2,420.06999999999977,1,2,2,122,5,Low
15891.0,226,1,511.67999999999995,1,1,2,112,4,Low
15894.0,252,2,258.25,1,2,1,121,4,Low
15895.0,149,1,179.17,1,1,1,111,3,Low
15897.0,193,2,208.59,1,2,1,121,4,Low
15898.0,0,6,1379.6299999999997,4,4,3,443,11,Top
15899.0,368,1,56.25,1,1,1,111,3,Low
15900.0,23,1,337.28,3,1,2,312,6,Low
15901.0,16,3,351.7299999999999,4,3,2,432,9,Medium
15903.0,9,8,5126.34,4,4,4,444,12,Top
15904.0,7,1,164.67999999999998,4,1,1,411,6,Low
15906.0,19,8,1521.790000000001,3,4,3,343,10,Top
15907.0,3,3,882.7199999999997,4,3,3,433,10,Top
15909.0,173,1,191.93999999999997,1,1,1,111,3,Low
15910.0,0,8,1228.8799999999994,4,4,3,443,11,Top
15912.0,177,2,264.62,1,2,1,121,4,Low
15916.0,15,10,1466.0100000000004,4,4,3,443,11,Top
15917.0,247,1,123.10000000000001,1,1,1,111,3,Low
15918.0,190,2,334.23,1,2,2,122,5,Low
15919.0,19,2,525.6899999999995,3,2,2,322,7,Medium
15920.0,153,4,167.49999999999997,1,3,1,131,5,Low
15921.0,172,1,323.03000000000003,1,1,2,112,4,Low
15922.0,371,2,363.6000000000001,1,2,2,122,5,Low
15923.0,372,1,127.08000000000003,1,1,1,111,3,Low
15925.0,193,1,207.15,1,1,1,111,3,Low
15930.0,66,1,426.63000000000017,2,1,2,212,5,Low
15932.0,3,11,2461.850000000001,4,4,4,444,12,Top
15933.0,20,3,1107.4600000000003,3,3,3,333,9,Medium
15935.0,238,2,416.8600000000001,1,2,2,122,5,Low
15937.0,63,1,145.35,2,1,1,211,4,Low
15938.0,111,5,404.58,2,3,2,232,7,Medium
15939.0,89,15,6087.259999999999,2,4,4,244,10,Top
15940.0,310,2,31.799999999999997,1,2,1,121,4,Low
15942.0,133,1,337.43999999999994,2,1,2,212,5,Low
15944.0,276,1,325.1,1,1,2,112,4,Low
15945.0,364,1,181.0,1,1,1,111,3,Low
15947.0,82,1,1708.2400000000002,2,1,4,214,7,Medium
15948.0,7,2,955.2400000000001,4,2,3,423,9,Medium
15949.0,16,2,364.7199999999999,4,2,2,422,8,Medium
15950.0,1,5,1684.459999999999,4,3,4,434,11,Top
15951.0,0,3,669.57,4,3,3,433,10,Top
15952.0,33,4,781.9099999999999,3,3,3,333,9,Medium
15953.0,14,10,1632.4299999999998,4,4,4,444,12,Top
15955.0,23,16,4389.810000000001,3,4,4,344,11,Top
15957.0,31,1,428.88999999999993,3,1,2,312,6,Low
15958.0,73,1,104.35,2,1,1,211,4,Low
15963.0,19,2,470.7600000000001,3,2,2,322,7,Medium
15965.0,16,4,808.8699999999999,4,3,3,433,10,Top
15967.0,22,2,397.67999999999995,3,2,2,322,7,Medium
15969.0,2,4,582.8999999999999,4,3,2,432,9,Medium
15970.0,303,1,314.1,1,1,2,112,4,Low
15971.0,17,12,4194.9,3,4,4,344,11,Top
15973.0,235,3,99.77,1,3,1,131,5,Low
15974.0,38,8,3429.55,3,4,4,344,11,Top
15975.0,83,1,371.01,2,1,2,212,5,Low
15976.0,164,2,427.6399999999998,1,2,2,122,5,Low
15977.0,16,2,1054.7299999999996,4,2,3,423,9,Medium
15978.0,76,1,1098.7800000000002,2,1,3,213,6,Low
15980.0,88,3,2398.8599999999997,2,3,4,234,9,Medium
15981.0,24,8,3408.4799999999987,3,4,4,344,11,Top
15983.0,21,4,1465.12,3,3,3,333,9,Medium
15984.0,2,11,2759.9300000000007,4,4,4,444,12,Top
15985.0,122,3,1037.4200000000003,2,3,3,233,8,Medium
15986.0,29,1,168.12,3,1,1,311,5,Low
15987.0,11,7,1432.7700000000004,4,4,3,443,11,Top
15988.0,18,1,156.78000000000003,3,1,1,311,5,Low
15990.0,43,2,792.11,3,2,3,323,8,Medium
15992.0,3,1,41.989999999999995,4,1,1,411,6,Low
